	AAB_ddlogFC	AAB_FDR	ABB_ddlogFC	ABB_FDR	is_ChrR	sig_either
C2_09270C_B	0.148590451089625	0.226841028169533	0.135381994117635	0.278493704591171	False	False
C1_08790W_A	0.161518629769542	0.22695402320455	0.251522536913942	0.0524817429167075	False	False
C1_00410C_B	0.191083290671671	0.227006511737794	0.316832464080819	0.0406024264917185	False	True
C1_12220W_A	0.224978610857327	0.227025069835476	0.0646362853509333	0.779356563534197	False	False
C1_03920C_B	0.216599683094943	0.227578379021634	0.0959539222735927	0.645350593042467	False	False
C2_10560C_A	0.173461498604328	0.227668324682398	0.20582864538841	0.145375386007208	False	False
CR_02370W_A	0.223883306196891	0.227884080176862	0.276513757626947	0.141126728416254	True	False
CR_08520C_B	-0.353756322449762	0.228044067114243	0.0316647725934058	0.938337048174904	True	False
CR_08180C_B	-0.239938609452436	0.228152421179707	-0.378470835131974	0.0556954427936848	True	False
C2_04430W_A	-0.618889491462477	0.228232579095062	0.0450022622048388	0.951404083820614	False	False
CR_07100W_A	-0.131202587723881	0.22835682466231	-0.218456368949587	0.0411928375028491	True	True
C3_02680C_B	-0.136221171583814	0.22835682466231	-0.0645009513915609	0.608881117243939	False	False
CR_03830C_B	-0.165081764793621	0.229069877340431	-0.137345275645088	0.316381655811196	True	False
C7_03830C_A	0.194555179765412	0.229364769586686	0.29348313168213	0.0674613619817132	False	False
C2_04130W_A	-0.155462451717227	0.229405372560483	-0.127229481618307	0.338629773277532	False	False
C5_03510C_A	0.156186257433486	0.229610438358511	0.209191416120318	0.0993434379895167	False	False
C5_01270W_B	0.149443297960767	0.229610438358511	0.0950742095216107	0.485049719498938	False	False
C6_00520W_B	0.412292068063708	0.229671283956493	0.295829230799324	0.451497504435046	False	False
C3_04730C_A	0.523396181075151	0.22976862026285	0.894374409260736	0.0385423139006188	False	True
C3_05290C_B	0.2482504555918	0.230461299341313	0.340666847405704	0.0913270054833136	False	False
C5_01490C_B	0.201248388154956	0.230551136833673	0.235433562678487	0.167569876435196	False	False
C1_05860W_B	-0.254157670788795	0.230551136833673	0.124219522125805	0.620434016131048	False	False
C3_07390C_B	0.22521248695973	0.230673580599147	-0.104678755434901	0.638021575176952	False	False
C7_01150W_B	-0.300864721950297	0.230717003846217	-0.213867307747579	0.440289572738588	False	False
C1_12410C_A	0.127987561564506	0.230717003846217	0.100621561378015	0.357338067878401	False	False
C4_01870C_A	0.113986034550477	0.230717003846217	0.230314044753095	0.0151688726922663	False	True
C1_07900W_A	0.231721814055477	0.231103187633002	0.282036937167721	0.143809299017455	False	False
C2_06290C_B	0.216182108525913	0.231184664479113	0.127426533938739	0.521006514492586	False	False
C2_01230W_B	-0.275244380731462	0.231384686412274	-0.455446894054136	0.0513379875778279	False	False
C3_02610C_A	-0.394046987775498	0.231567369669634	-0.294544166175389	0.382417125378693	False	False
C6_01350W_A	0.114624049336575	0.231606600037167	0.0817317398632785	0.416566008635967	False	False
C5_00040C_B	-0.173769340204056	0.231606600037167	-0.035962899695243	0.842060895724145	False	False
CR_06430W_B	-0.338598252947574	0.231606600037167	-0.339126769917667	0.270251552538885	True	False
C1_05760C_B	-0.480449795165868	0.231725196649562	-0.0833241918824282	0.876060058805176	False	False
C5_02870C_B	-0.902554984252837	0.23173182080052	-0.158086701048928	0.872172819833064	False	False
C3_04580C_A	0.182106843362374	0.23173182080052	0.183610522258811	0.229596545372937	False	False
C1_08940C_A	-0.141024279280377	0.231747595541513	-0.183808521804683	0.110168369972887	False	False
C4_06540W_B	0.238560922518906	0.231842566408489	0.0948176991943766	0.674920361930403	False	False
C1_02060W_B	-0.232856690838391	0.231842566408489	-0.311834850343108	0.109549905827866	False	False
C2_07340W_A	0.341719372221193	0.231928095421591	0.428312088065584	0.142851835892746	False	False
C7_03960C_B	-0.190500969897291	0.231928095421591	0.0530799042603977	0.785465446730877	False	False
C2_10460C_B	-0.131555763526942	0.232069459332349	-0.0283449745908491	0.834736988531646	False	False
C3_01820W_A	0.177169401051946	0.232171411982026	0.14889644532654	0.333457577393941	False	False
C5_04770W_B	0.169766436603613	0.232185076752504	-0.0286499767306761	0.875257608164822	False	False
C6_02720C_B	-0.119368739499151	0.232185076752504	-0.0263353388194323	0.830631893334176	False	False
C4_01840C_B	0.120301397542632	0.23228259616391	0.2325519543121	0.0197193198054971	False	True
C5_02910C_B	0.156630604403177	0.23237760395257	0.0103485055763981	0.951549230089728	False	False
C7_02220C_A	0.168334268191347	0.23237760395257	-0.044957756884711	0.791359352080237	False	False
CR_03960C_A	-0.207705966894948	0.232388397326312	-0.230496008243559	0.205692748534994	True	False
C1_14330W_B	-0.203077823147695	0.232477645650382	-0.193707264968684	0.274510511413494	False	False
CR_07380C_B	-0.147912835421632	0.232606229461493	-0.048670086022555	0.731583834952691	True	False
CR_01010W_B	0.643008969317698	0.232609606113102	0.635053543146988	0.282896206472748	True	False
C5_03170C_A	-0.148746562387987	0.232802899876085	-0.265146806280014	0.0328333869758749	False	True
C2_08770C_A	-0.248090219038926	0.233326110922389	-0.151730801227016	0.512862097281277	False	False
C4_00580W_A	-0.291149750944483	0.233326110922389	-0.268180721254333	0.299423663134134	False	False
C4_02110W_B	-0.186954910310157	0.233524343190267	0.136671659157469	0.402054478796925	False	False
C2_09130C_B	-0.131728339540331	0.233617389805388	-0.0985446755146645	0.391868410868892	False	False
CR_06190C_B	0.562917589234817	0.233617389805388	0.463608138779406	0.279488756488472	True	False
CR_00710C_A	-0.446079656494307	0.233617389805388	-0.2746621007965	0.511961516695986	True	False
C1_00050C_B	-0.580693838182915	0.233650335136576	-0.0736848413924658	0.913568435571043	False	False
C3_02830W_A	-0.157439088125868	0.233694624816734	-0.0867743250773281	0.551226552012518	False	False
C1_05870W_A	0.272287300906208	0.233694624816734	0.219139647732514	0.367503151852768	False	False
C4_00400W_B	-0.172546108897175	0.233694624816734	-0.0971442864160906	0.536491479754716	False	False
C4_07080C_A	-0.245312451510233	0.234049128412261	-0.236793554411069	0.271869255036256	False	False
C6_01510W_A	-0.211018075485883	0.234327605001826	-0.067726365433941	0.755067426843298	False	False
C3_00360W_B	0.164819083633682	0.234501375121963	0.242313614045167	0.0736490069435472	False	False
C1_02740C_A	-0.365109384172229	0.234501375121963	-0.393701499852547	0.228451766460934	False	False
C4_07200C_A	-0.170486616019606	0.234622583421121	-0.237191675672322	0.0937510398269717	False	False
C7_01300C_A	-0.529251520739159	0.234646708758389	-0.0812319512267717	0.892573132464328	False	False
CR_10580W_B	-0.155154573145211	0.234751236814271	0.0960502378780165	0.493318272969294	True	False
C1_13070C_B	0.306189317526968	0.234751236814271	0.37545824644389	0.153544721092912	False	False
C2_08830W_A	-0.14773014299331	0.234751236814271	-0.409879500821952	0.0015356514764154	False	True
C3_02900W_A	-0.239316815407262	0.234751236814271	0.0211035864457261	0.938211529378754	False	False
C6_00970C_B	0.22400795042628	0.234782959779221	0.29226181645685	0.122812612810344	False	False
CR_04410W_B	-0.329116740425809	0.234920877009851	-0.329857029442414	0.209966639039024	True	False
C5_03680W_A	0.118681278555314	0.235001444596705	0.129097201583677	0.198576291267324	False	False
C3_07330W_B	0.168716575113124	0.235084827108213	0.14836704378618	0.317496560732311	False	False
C1_05800C_A	-0.365913725471862	0.23561195201321	-0.40765002684249	0.211195808694815	False	False
C3_06320W_B	-0.147442113592305	0.235638283815852	0.0176182775395646	0.913385651072726	False	False
C6_01910W_B	0.161237629841007	0.23563978099277	0.225555100598578	0.08902037270843	False	False
C2_04170C_B	0.176492858535132	0.235761448765052	0.195672760900858	0.189217486738957	False	False
CR_02890C_B	-0.152413159391462	0.23586878311452	-0.380115004726319	0.0031534556929654	True	True
C2_05350C_B	-0.308033932678909	0.236024193682721	-0.620007632456934	0.0195561064401733	False	True
CR_07520C_B	-0.140863374804048	0.236225812592711	-0.22305668312658	0.0538892296090809	True	False
C1_12590W_A	-0.268587358481009	0.236358466506887	-0.011793905246942	0.969142812905515	False	False
C6_02090C_B	0.18165617770879	0.236366837744901	0.411287060210114	0.0075117769502144	False	True
C2_08720W_A	-0.200753111749228	0.237045363374757	-0.34584551879485	0.0431217326921425	False	True
C1_03200C_A	-0.167910585362714	0.23709627407995	-0.184219713051449	0.191319243549574	False	False
C1_11990W_B	-0.163094301322468	0.237286650566566	-0.126345854353057	0.382286384396833	False	False
C1_07640C_A	0.282022466000458	0.237845956400677	0.311823686721334	0.184372016562144	False	False
C2_07800W_A	0.390477484941012	0.237973720348673	-0.165208316513399	0.670291562487312	False	False
CR_05370W_B	0.171141922835725	0.237973720348673	0.0255002009344878	0.891152222167572	True	False
C5_03580C_A	-0.240986380467866	0.237994580398825	-0.194424908795325	0.364228218507645	False	False
CR_08040W_A	-0.127654392037093	0.237994580398825	0.0128467551936551	0.928903059061226	True	False
C2_05760C_B	0.243154072771289	0.238039692398207	0.0303214758512669	0.912586364350576	False	False
C1_04560W_B	-0.171782223720876	0.238077920425633	-0.106681594545799	0.509784954680371	False	False
C7_03530C_B	-0.276092858363528	0.238216815532609	-0.36710973956306	0.122844555703506	False	False
C6_02710C_A	-0.25921557001997	0.238385752401379	0.0337347873592866	0.910950431885983	False	False
C6_01850W_A	-0.157174450235738	0.238385752401379	-0.164586507825865	0.216706715268007	False	False
C1_13470W_B	0.140504944464198	0.238492739260236	0.0002618481403525	0.998608709089669	False	False
C4_03000C_B	-0.22147830840022	0.238822727680117	-0.273002815853486	0.137981593620739	False	False
C2_02530W_A	-0.576041029583886	0.238822727680117	-0.51780389984929	0.316555594586367	False	False
C3_04100W_A	-0.611034717767969	0.23914191555055	-1.05160034842418	0.0512826704534852	False	False
C3_05060W_B	-0.248557820719126	0.239338899838634	-0.0614791370686121	0.824839341724718	False	False
CR_08660W_A	0.107126089328506	0.239413368321664	-0.0433761838445746	0.673669027369997	True	False
C1_02800W_B	-0.441000817506487	0.239413368321664	-1.10447102943688	0.0044445274975163	False	True
C7_02290W_A	0.556782188513433	0.239665677254796	0.172432571345386	0.775409566741929	False	False
C1_05280W_B	-0.187592878753401	0.239665677254796	-0.302789698600099	0.0522154332727375	False	False
C6_03810W_B	0.21181598113038	0.239991869184802	0.105683514547578	0.601937604470739	False	False
C1_13080W_A	-0.533117374784846	0.240009137574909	-0.292361096741816	0.576382050886158	False	False
C3_04180W_B	-0.125880521112143	0.240009137574909	-0.211397306008545	0.042356238348898	False	True
C2_10700C_B	-0.125396255040519	0.240009137574909	-0.175176931440447	0.0983339427127012	False	False
CR_05850W_A	-0.591673895144588	0.240122113361239	-0.490684252876619	0.378922320327327	True	False
C5_02910C_A	0.128989119065627	0.240122113361239	-0.0231990285994749	0.865390990293946	False	False
CR_04890W_B	0.321914478539501	0.240167698739227	0.246577787622248	0.374743233128348	True	False
C2_10810W_A	0.191901790258237	0.240508675824528	-0.0735709559815002	0.715135070639595	False	False
C1_11190W_A	0.138797904708742	0.240518571330042	0.0765575991541493	0.554990839593067	False	False
C3_07220C_B	0.215002436447971	0.240568759378675	-0.0548543221222899	0.810765336940206	False	False
C6_04370W_A	-0.157983197327101	0.240882013854503	-0.164426532429235	0.230048266985444	False	False
C2_00480C_B	0.180351352047332	0.241201619236283	0.0490047876435924	0.791338400146561	False	False
CR_05540C_B	-0.191406185664926	0.241465036942585	-0.0326569649968544	0.872879232929154	True	False
C1_12090C_B	0.678569484655101	0.241476197184682	0.62192706481616	0.347008826510217	False	False
C1_07010W_B	-0.175705960794273	0.241476197184682	-0.211437596269674	0.16391949005929	False	False
C3_05940C_B	-0.37431189740004	0.241476197184682	-0.164858527419393	0.679069740886576	False	False
C7_02200W_B	0.165281725176643	0.241476197184682	0.0850684267070094	0.582240695298108	False	False
CR_04170W_A	0.223405835699643	0.241508610660634	0.0817976015682665	0.734185728785693	True	False
C7_00860W_A	0.158869811190801	0.241540782083036	0.185612994091933	0.164782983105228	False	False
C2_10800W_A	0.914829796219941	0.241540782083036	0.887231155670802	0.266120711460355	False	False
C2_08080C_B	0.248205412990416	0.241542179467515	0.26857593127416	0.232212091692403	False	False
C3_07290W_B	0.140205130527929	0.241587075272969	0.0300864442747214	0.837921591603718	False	False
C3_03980C_B	-0.252352325721042	0.241587075272969	-0.364781770083673	0.0856465837696219	False	False
C1_12190W_B	0.175432282117476	0.241731864291322	0.26923792801858	0.07336526622283	False	False
C1_06480C_A	0.143304164681283	0.2419766355539	0.202088531436805	0.0953200293336994	False	False
C5_01580C_A	-0.173770844916946	0.2419766355539	0.0830396492605552	0.613048340691864	False	False
C6_01940W_B	0.335417558900063	0.2419766355539	0.17223662590386	0.598249995972728	False	False
CR_02280W_A	0.32267236238951	0.242116707054162	0.193761700760945	0.512489832526628	True	False
C1_10490W_B	-0.112363490521451	0.242321508271954	0.0552762135073635	0.604191726216644	False	False
C1_06530C_B	0.162707997604586	0.242461373433488	-0.0528726404252378	0.747485219665585	False	False
C1_04650W_A	-0.417885298161921	0.242477368234372	0.308198076207368	0.411745104539563	False	False
C1_01970W_B	-0.809048692683808	0.242637696628285	-0.6264262347313	0.427127464675397	False	False
C1_07540C_A	0.130034359423667	0.242637696628285	0.151584807151422	0.166067526981815	False	False
C5_03920C_A	-0.419916263350795	0.242637696628285	-0.634690637713868	0.0832401797354663	False	False
C1_01820C_A	-0.241021533999074	0.242637696628285	-0.367895112466569	0.072568320776648	False	False
C4_07030W_B	0.187870269532278	0.242637696628285	0.095965830352094	0.598816940723522	False	False
C4_05600W_A	-0.146086136117029	0.242637696628285	-0.130138627441469	0.309044303744902	False	False
CR_01600C_B	-0.209971204278672	0.242661450663328	-0.452621962185598	0.0099329945231866	True	True
CR_09350C_B	-0.667522041964042	0.242734202444363	0.268021341574054	0.684385392732398	True	False
C7_02840C_B	-0.147039433243262	0.242902881533388	0.0110851034986341	0.947103125387317	False	False
CR_06640C_B	-0.118231682909038	0.243021342889215	-0.321046420571928	0.0020512678772599	True	True
CR_01120C_A	-0.169635138591386	0.243021342889215	-0.107351007717837	0.496575119720924	True	False
CR_02510W_B	0.146773240450001	0.243038843202221	0.0877244327521329	0.512822635959366	True	False
C3_07970C_A	-0.222610241439817	0.243042303689679	-0.0975580975907323	0.65401770437895	False	False
CR_03230W_B	0.148292503594962	0.243144891521667	0.0004580750744227	0.998031399681936	True	False
C1_02460W_B	0.188514463560463	0.243303586849661	0.310743872852949	0.0468351950908812	False	True
C5_00460C_A	-0.16982529453671	0.243374265446974	-0.230258263909675	0.113972237643855	False	False
C5_04270C_B	-0.171862643899793	0.243472822465945	-0.114700510437002	0.458360662653192	False	False
C2_01880C_B	0.177576732602934	0.243472822465945	0.24446015582236	0.111941567142876	False	False
C2_09730C_A	-0.185868701106246	0.244125796282979	-0.251967526086759	0.111334940067729	False	False
C5_04940W_A	0.286352216122305	0.244305605141386	-0.105551256655705	0.724392851153612	False	False
C5_04610W_B	-0.152749338053615	0.244305605141386	-0.0401040744644244	0.804207233029198	False	False
C4_06420W_A	0.159960772508341	0.244331995735363	0.134919451740175	0.333833409541606	False	False
C3_04650W_A	0.25233429189485	0.244331995735363	0.20252822272955	0.381688470891449	False	False
C2_02530W_B	-0.630686475961401	0.244331995735363	-0.357066591932165	0.581700763014969	False	False
C2_01040W_A	-0.468835002871146	0.244862720568417	-0.568105795275185	0.176488653894605	False	False
C4_05290W_B	0.150385502769665	0.244862720568417	0.169233811527604	0.194999189002334	False	False
C2_05420C_A	0.677590663471348	0.245122541589033	1.07427421015645	0.0453291672997861	False	True
C6_03130W_A	0.200282247496376	0.245122541589033	0.183126622932696	0.303338136535282	False	False
